"LD1" "LD2" "LD3"
"var1" 0.0690615152646331 -0.359242101989071 1.02180901360338
"var2" 1.30370281066832 0.653517187265195 -0.148133320240769
"var3" 2.05803444322872 -0.795312116421939 0.575853818387286
"var4" -1.66173644665677 1.29946482473645 -0.145720327259861
"var5" -0.321695636240906 -1.54453707567916 -0.299165188912894
"var6" 0.728641611744849 -0.0132273354383741 -0.607563012879534
"var7" 0.460517944565749 -0.140458591681576 -1.02589300270614
"var8" 1.16793303324465 1.18821942557788 0.919399805809528
"var9" -1.82767208996561 -0.241624491012804 -0.209376980762812
"var10" -0.410817273497377 1.68993334295906 -0.0600246505464463
"var11" -0.0752407318621372 -0.0307615530952906 0.152738168148115
"var12" 0.0419051708431696 0.00213132230298929 0.0168446458887895
"var13" -0.0436430756724189 0.0913928961731675 0.0304592012652562
"var14" 0.00129553890035344 0.106454196709329 -0.0240284235377479
"var15" -0.136101515238652 -0.0668037428175421 -0.0758996216788741
"var16" -0.0760625490631395 -0.0114307722234076 -0.00569776045209035
"var17" -0.0646262572331039 0.0210661725786833 0.238558648644173
"var18" -0.0340709592034457 -0.136100269075072 0.0342841173526068
"var19" -0.10010621454626 -0.0360409676677242 0.0489962431758362
"var20" -0.0613909092242419 0.0353984844331335 -0.188285288582326
